id,y
267,76.83389356998077
268,69.75569543801653
269,79.54239329760415
270,66.01161305168766
271,71.8851476685923
272,70.34946776566493
273,66.48163123935814
274,64.53700638454437
275,83.56393556538501
276,63.7872644613505
277,64.20040251557985
278,69.95165566126364
279,70.83514823728169
280,60.403683653051544
281,76.01413197045065
282,73.5680057750726
283,61.68168255650391
284,67.81538211183667
285,83.62662080703493
286,69.02690879406505
287,64.78322221304485
288,59.32612160135503
289,67.26523833670927
290,61.253399719340436
291,66.06668029414627
292,81.35381310757337
293,67.84142974223434
294,77.36952013740274
295,73.30854592595703
296,71.068036511042
297,63.69226867891919
298,68.3343986665178
299,67.8166038139145
300,74.59774402426545
301,67.00897062481978
302,76.85418462137324
303,70.9352743401002
304,62.873964044045664
305,63.46082823322058
306,74.92667804255656
307,59.98692581015228
308,77.25712899528743
309,55.193421369141305
310,79.29192211799251
311,76.89796085667342
312,72.53793848207212
313,66.83693051401359
314,66.48265778799659
315,62.19896905158889
316,69.94901526511403
317,77.82437739635121
318,66.10152459753135
319,65.72633855381336
320,74.58199953660143
321,68.59386436175389
322,63.746527376663124
323,69.89040902773054
324,69.6618862894123
325,76.65435527219607
326,64.76411080198936
327,59.41890297860806
328,71.24879950603061
329,64.89143333633906
330,82.20664684078513
331,52.82305832239524
332,67.05844474903371
333,64.29335701497403
334,65.22265767324663
335,67.35305631183097
336,64.76104886442873
337,74.7950266924073
338,73.09679162283327
339,79.23794078562561
340,64.9889319405116
341,76.30214756266847
342,65.82461346641857
343,70.29402279137298
344,67.22227075876454
345,81.56923905697298
346,71.7593073522815
347,73.59623536178039
348,73.51655625423263
349,68.29066375248257
350,71.72703234646329
351,68.23843929954002
352,74.05385156619805
353,73.04856575123205
354,57.45437659798359
355,71.39809060808375
356,54.73315409850946
357,69.00937806294387
358,63.54034196341923
359,79.28550109150005
360,60.4710430480124
361,62.223160935611844
362,80.28797745578098
363,81.52281260331624
364,66.1782903408312
365,70.06347854794741
366,78.41909327096931
367,79.29523567207362
368,83.82280720093283
369,72.80199644041198
370,65.0712227101503
371,68.02999314953193
372,65.61696630666692
373,63.58638785284687
374,68.85709460821957
375,74.48405981346895
376,65.09333398940531
377,63.825522604475715
378,83.42783560489784
379,72.49804367336344
380,70.87499757431515
381,76.17838028488279
382,66.19130819967263
383,63.618393294961706
384,79.45815927922371
385,71.35899106915357
386,71.14864687519392
387,88.84023891997477
388,61.32621486315324
389,63.0925753068272
390,67.70505473573876
391,69.9572736058555
392,63.93032603049025
393,77.80639072321134
394,74.00117751987268
395,64.23277360928353
396,64.51379186911223
397,62.54205932449715
398,67.94776775639008
399,63.16659628600366
400,96.12975754032064
401,68.9280648114488
402,83.07181373558105
403,81.90254017109037
404,66.23478712035399
405,70.38986579050291
406,64.06656206903789
407,60.36726213631295
408,70.2718934280275
409,62.46573183702189
410,70.1961030476625
411,58.81626574647392
412,69.1972049228627
413,84.07066595906296
414,67.68126866587825
415,65.29715223605892
416,71.64982007771646
417,73.5096891899837
418,71.86125918338742
419,65.15087785905003
420,64.48023663378358
421,77.00868359259479
422,67.28782013263337
423,72.3317388465538
424,78.24138780137166
425,63.12627671279126
426,68.17508304025347
427,68.25620488137042
428,59.44782041988831
429,65.96291372406812
430,63.26218425317374
431,63.70121130573959
432,52.564623016655794
433,74.9201103021541
434,67.16154634806335
435,58.55168643615284
436,76.89377092387033
437,64.99391860697358
438,76.63701024180865
439,73.5730708092782
440,62.03618367662311
441,63.70068941336076
442,75.70598539968557
443,74.77336285425616
444,71.87086752968146
445,73.43838310145777
446,73.76350963972763
447,60.07129956772326
448,69.08946138868892
449,70.468684099389
450,59.75662278620012
451,80.51374206816661
452,64.51951714151666
453,58.04593204934011
454,68.66458457208111
455,63.69329121634883
456,71.31684686714308
457,76.42521715581077
458,65.26903028412116
459,67.07150662503048
460,63.014314167682414
461,57.77398265210253
462,52.88595270928307
463,76.37120163522228
464,69.75344384137998
465,74.24909994196301
466,79.1713922833955
467,59.650172687262746
468,71.51393258352944
469,66.2286822269767
470,76.8977446208233
471,63.50356295986216
472,70.34695438063511
473,74.29328405624922
474,69.17775222071131
475,61.200595382266016
476,64.7413935785464
477,75.59794190721455
478,76.53880272412552
479,82.06337443151531
480,56.34387402561421
481,76.24006043157559
482,58.995136110707065
483,76.08675697116092
484,80.84445497580863
485,62.00218115290844
486,67.66801711818178
487,65.41916298534834
488,64.6477174818085
489,67.6309417950841
490,66.68456174630224
491,56.36221400524091
492,74.16368591830106
493,79.0387711860897
494,69.69794487277147
495,76.4719663828856
496,72.180024743565
497,78.37295672470135
498,68.89578502861868
499,68.10070646489147
500,67.819267363359
501,66.46254589666252
502,62.40303763748595
503,75.15449051725142
504,65.32948964511692
505,65.96478290675574
506,58.736081488722554
507,87.37118770168337
508,67.12940635787288
509,67.22535328557996
510,83.52625994230425
511,69.42061853580147
512,76.51072773083027
513,77.18479724661503
514,52.89924653974299
515,77.46744277058265
516,76.37169232975833
517,59.83855610917236
518,78.63020148211754
519,86.03594539742852
520,65.71712590268909
521,71.52232068320426
522,72.31998090539989
523,61.66972368787576
524,74.0879471387095
525,80.71971322786943
526,73.92334809474457
527,74.16932401911205
528,78.77180910094991
529,71.63377013564278
530,69.32170534587237
531,74.25491764036326
532,71.70671964212987
533,78.72948884659051
534,71.2598091146801
535,65.71455014677892
536,76.12428250176973
537,66.28138809236361
538,71.66652718812105
539,75.60124345461747
540,66.73313324085083
541,59.73447287815111
542,57.89562710417098
543,61.13780523808451
544,80.09129136658612
545,73.3764286082582
546,65.8224658545111
547,61.20340635106526
548,72.36183613908092
549,70.91952025526066
550,58.45048543835414
551,69.15869937428513
552,57.754654900011985
553,82.18434799118842
554,74.76141650950149
555,77.45608950670088
556,61.965552641202606
557,67.32357492676653
558,77.28364240191738
559,73.82391743170672
560,60.86685282642868
561,63.12037163608254
562,58.788358318251404
563,70.8470762506289
564,76.61481382852438
565,69.49615175191458
566,78.26361870218187
567,55.395491034191195
568,71.25291085992752
569,77.33020178981604
570,93.0341463963671
571,68.21566460760026
572,78.15285618489477
573,63.90688305104049
574,73.25473334080382
575,69.2117334297901
576,66.23920802344259
577,63.573192351550276
578,66.23136326051905
579,80.13994050258846
580,65.95081641210515
581,83.17658498026789
582,61.78979994226251
583,92.0793140016401
584,66.87464846455867
585,78.71767365615503
586,71.49060709031562
587,59.90158022985701
588,59.74277325480182
589,69.71042390388818
590,84.69706056849402
591,71.56017709540474
592,68.18668284677092
593,71.80093916661633
594,75.75956201846957
595,67.05267571925434
596,70.02358687733816
597,77.96744559490594
598,71.53143323925617
599,70.55598521335146
600,70.28601816769722
601,69.67585186935224
602,90.49590017938723
603,60.89900293014861
604,88.88724191068414
605,69.37144845683169
606,67.97090543863379
607,75.7619792564099
608,57.174396644757664
609,74.11035334388701
610,69.92991375609598
611,70.24058958670594
612,66.57029177611861
613,70.05742476243155
614,65.34540516898575
615,69.57028603216098
616,69.80068864286532
617,68.55045201869733
618,68.0040292191783
619,71.3823293907102
620,70.71805573723555
621,83.76995962106399
622,56.543304946499646
623,78.2521698763206
624,76.71623622600474
625,79.95303553888151
626,81.65890781426411
627,66.1188677410475
628,60.673952034415215
629,71.52468046022501
630,68.97595555450948
631,69.79443426017212
632,73.05769003019893
633,67.37156171010643
634,62.38006509591656
635,54.623519123748046
636,71.73873535562869
637,74.71578966893762
638,60.134478357453794
639,65.98503572891211
640,78.44188705687714
641,61.263472187565085
642,77.35852108533103
643,77.74398923588755
644,76.07225856269984
645,70.02703832050466
646,58.22711322937647
647,55.256969940280655
648,70.35065190270063
649,68.60817558252052
650,75.57119553013885
651,63.122086444769565
652,73.41678229804218
653,69.84540244891338
654,67.60091391481774
655,61.24563689515077
656,80.279640830534
657,77.77459496899519
658,60.412636812217926
659,64.47704594943617
660,74.59826591932661
661,67.12954612207466
662,61.752350828317425
663,74.16680910506238
664,74.55678406845222
665,73.88792103719952
666,69.80996829546986
667,66.37970583142936
668,78.02515690541378
669,79.24245625520355
670,57.4637068327249
671,68.15968305077992
672,69.01873731113828
673,63.76645605953563
674,70.53895711033464
675,71.49868429479166
676,69.91396804815822
677,82.0158714931259
678,69.69225470336474
679,72.17974590074952
680,60.57558307341839
681,64.73251581499213
682,68.02930664319672
683,75.13360622244801
684,64.31506990723842
685,56.802202568172035
686,57.71441118034451
687,75.57670303296506
688,68.7322969182413
689,68.90123173984135
690,79.02353157562781
691,69.06433529767396
692,70.88846821813492
693,64.23547028658223
694,69.82223805819913
695,66.46088317092568
696,73.63195587281324
697,69.85402762774257
698,75.1630083328019
699,72.42001398022592
700,67.89215969664934
701,72.5389415044413
702,62.65378457348113
703,61.41590837501584
704,65.6587870217111
705,82.40872633205302
706,63.899020678308155
707,77.52382431124552
708,72.09332009963016
709,63.36315874057794
710,57.45416522187054
711,75.18361302116037
712,70.42649888254856
713,66.01457033783075
714,65.06265964141949
715,60.33533967494102
716,72.08294563278717
717,76.65662754053226
718,76.13496266493885
719,77.36378297991487
720,71.45568278386087
721,81.68756608061118
722,72.8052658287346
723,76.79511735395346
724,81.61972586754725
725,75.47945762369636
726,56.62168640303151
727,67.55023377503088
728,63.78944432876747
729,80.26385398144114
730,77.09700355447433
731,74.30252184347506
732,76.3114991577537
733,79.81399891691707
734,77.09331303256428
735,68.90544348692409
736,79.91171496246184
737,77.56721512036047
738,73.36985198059168
739,71.2351117652753
740,59.1470987084554
741,69.79109968367258
742,86.75585185785052
743,77.85968255543972
744,70.22411476960868
745,90.83940176315207
746,75.06172332954023
747,73.3523740873046
748,57.00319932598082
749,78.1826058096186
750,57.40226970822354
751,61.96310962449577
752,70.66303578706615
753,61.64871193980235
754,62.589341519665275
755,77.37479188742121
756,65.41757547102085
757,76.24536984816247
758,68.6537790337498
759,67.62588574549075
760,66.37496751039872
761,79.61959915227963
762,70.7965742290379
763,52.263286158596095
764,66.90701855320098
765,78.68913600335597
766,69.91664465866872
767,76.78171958238043
768,71.91727833957168
769,61.21983757143874
770,71.32919273777438
771,60.743169775533005
772,76.04961377409106
773,74.77085053391932
774,66.63898602977294
775,78.79248457728882
